customer_id,customer_name,gender,age,city,state,country,customer_segment,signup_date
C6551,Taran Sarraf,Male,21,Bareilly,Andhra Pradesh,India,Retail,29-03-2023
C6552,Anahi Trivedi,Female,61,Tirupati,Chhattisgarh,India,Retail,03-10-2022
C6553,Biju Comar,Male,21,Dharmavaram,Haryana,India,Wholesale,04-09-2022
C6554,Veer Atwal,Female,57,Malegaon,Telangana,India,Retail,13-09-2021
C6555,Lavanya Mall,Male,20,Mirzapur,Andhra Pradesh,India,Wholesale,24-12-2024
C6556,Gokul Chauhan,Female,24,Jodhpur,Tripura,India,Retail,10-08-2022
C6557,Nehmat Chand,Female,130,Thiruvananthapuram,Assam,India,Wholesale,04-10-2023
C6558,Kimaya Dugar,Female,63,Bhavnagar,Goa,India,Corporate,07-11-2022
C6559,Anika Korpal,Female,50,Jamshedpur,Madhya Pradesh,India,Wholesale,10-10-2023
C6560,Lakshit Kota,Female,48,Purnia,Rajasthan,India,Retail,16-06-2021
C6561,Samarth Ramakrishnan,Male,47,Ghaziabad,Manipur,India,Wholesale,07-04-2021
C6562,Vaibhav Bhardwaj,Male,60,Rewa,Tamil Nadu,India,Corporate,02-12-2024
C6563,Amani Ramesh,Male,52,Pimpri-Chinchwad,Mizoram,India,Corporate,20-07-2025
C6564,Amira Kibe,Female,130,Lucknow,West Bengal,India,Corporate,05-03-2025
C6565,Misha Rege,Female,24,Chennai,Punjab,India,Retail,28-03-2022
C6566,Prisha Dara,Male,47,Kollam,Andhra Pradesh,India,Corporate,09-12-2024
C6567,Saanvi Mander,Male,31,Proddatur,Punjab,India,Retail,05-04-2024
C6568,Vanya Ram,Female,43,Bareilly,Goa,India,Wholesale,12-09-2023
C6569,Arnav Bhargava,Female,18,Jamalpur,Punjab,India,Retail,20-09-2024
C6570,Samarth Bumb,Female,27,Erode,Nagaland,India,Corporate,04-10-2024
C6571,Devansh Sarin,Female,59,Dharmavaram,Madhya Pradesh,India,Corporate,12-02-2024
C6572,Sahil Kala,Female,31,Navi Mumbai,Manipur,India,Retail,21-01-2021
C6573,Ivana Kapoor,Female,58,Eluru,Odisha,India,Corporate,07-10-2024
C6574,Jiya Saxena,Female,19,Kollam,Tripura,India,Wholesale,21-10-2025
C6575,Kiara Dada,Female,41,Delhi,Nagaland,India,Wholesale,31-03-2025
C6576,Tejas Kota,Male,51,Siwan,Assam,India,Retail,16-09-2023
C6577,Rania Deshmukh,Female,50,Rewa,Karnataka,India,Retail,16-09-2024
C6578,Mishti Sahni,Female,56,Kirari Suleman Nagar,Telangana,India,Retail,10-03-2023
C6579,Eva Gopal,Female,61,Udupi,Rajasthan,India,Retail,05-05-2022
C6580,Renee Rout,Female,38,Moradabad,Goa,India,Retail,18-01-2022
C6581,Rati Vasa,Male,61,Bhatpara,Madhya Pradesh,India,Corporate,21-08-2022
C6582,Vedika Atwal,Female,19,Kollam,Telangana,India,Corporate,19-07-2022
C6583,Riaan Kohli,Female,19,Bellary,West Bengal,India,Corporate,02-06-2022
C6584,Dhruv Dewan,Female,58,Kavali,Arunachal Pradesh,India,Corporate,05-08-2022
C6585,Charvi Sathe,Male,49,Bhavnagar,Chhattisgarh,India,Corporate,12-12-2022
C6586,Vidur Ramaswamy,Female,36,Nashik,Bihar,India,Retail,05-11-2025
C6587,Zain Chatterjee,Male,61,Dibrugarh,Bihar,India,Retail,12-01-2021
C6588,Jivin Grewal,Male,43,Unnao,Jharkhand,India,Retail,10-03-2021
C6589,Lagan Kapadia,Female,37,Berhampore,Punjab,India,Wholesale,27-01-2021
C6590,Aarush Vig,Female,25,Navi Mumbai,Rajasthan,India,Corporate,14-03-2021
C6591,Shray Chaudhry,Male,54,Bhiwandi,Uttarakhand,India,Wholesale,03-05-2024
C6592,Keya Ganesh,Female,19,Vasai-Virar,Uttarakhand,India,Corporate,26-02-2021
C6593,Chirag Anand,Male,24,Bhagalpur,Gujarat,India,Retail,29-11-2025
C6594,Arnav Rout,Male,40,Naihati,Andhra Pradesh,India,Wholesale,10-12-2024
C6595,Ela Deshmukh,Male,22,Tiruvottiyur,Karnataka,India,Wholesale,29-01-2025
C6596,Mahika Golla,Male,42,Singrauli,Gujarat,India,Wholesale,04-09-2021
C6597,Lavanya Brar,Male,54,Jamalpur,Maharashtra,India,Wholesale,07-06-2022
C6598,Madhav Varughese,Female,30,Serampore,Uttarakhand,India,Corporate,22-10-2021
C6599,Indranil Batta,Male,62,Malda,Kerala,India,Wholesale,27-11-2022
C6600,Krish Agrawal,Female,28,Lucknow,Punjab,India,Corporate,14-11-2025
C6601,Jiya Srivastava,Male,53,Gandhinagar,Uttarakhand,India,Corporate,08-01-2024
C6602,Kaira Setty,Female,28,Ramgarh,Uttarakhand,India,Corporate,10-01-2025
C6603,Vihaan Date,Male,22,Srikakulam,Uttar Pradesh,India,Wholesale,25-03-2025
C6604,Manikya Dhar,Male,33,Ramagundam,Himachal Pradesh,India,Wholesale,18-09-2024
C6605,Samiha Gokhale,Female,43,Karaikudi,West Bengal,India,Corporate,07-08-2025
C6606,Anahita Sahni,Female,59,Bikaner,Jharkhand,India,Retail,05-02-2024
C6607,Mamooty Bhatti,Female,130,Belgaum,Goa,India,Retail,19-01-2024
C6608,Purab Shah,Female,44,Mahbubnagar,Punjab,India,Wholesale,08-12-2021
C6609,,Male,34,Hubli–Dharwad,Uttarakhand,India,Wholesale,09-12-2025
C6610,Jayant Toor,Female,40,Solapur,Bihar,India,Retail,06-02-2022
C6611,Riya Khurana,Female,51,Dehradun,Andhra Pradesh,India,Corporate,26-05-2024
C6612,Dharmajan Saini,Female,45,Alappuzha,Madhya Pradesh,India,Wholesale,26-05-2025
C6613,Vardaniya Balan,Female,47,Alwar,Himachal Pradesh,India,Wholesale,28-05-2021
C6614,Arhaan Das,Male,22,Tiruppur,Chhattisgarh,India,Wholesale,17-12-2022
C6615,Vedika Divan,Male,56,Sri Ganganagar,Telangana,India,Retail,12-08-2025
C6616,Lakshay Subramanian,Male,63,Machilipatnam,Tripura,India,Corporate,20-12-2024
C6617,Umang Sehgal,Female,56,Korba,Rajasthan,India,Retail,12-07-2021
C6618,Ira Kala,Female,30,Aurangabad,Mizoram,India,Corporate,25-06-2024
C6619,Bhavin Karpe,Male,31,Berhampur,Manipur,India,Wholesale,02-05-2024
C6620,Akarsh Jayaraman,Male,24,Panipat,Uttar Pradesh,India,Wholesale,10-04-2025
C6621,Gatik Rama,Female,19,Burhanpur,Meghalaya,India,Retail,06-10-2024
C6622,Mishti Ramachandran,Female,58,Ongole,Manipur,India,Wholesale,19-09-2022
C6623,Jhanvi Iyengar,Female,31,Ramagundam,Jharkhand,India,Wholesale,11-06-2023
C6624,Nakul Choudhary,Male,46,Patiala,Odisha,India,Corporate,03-05-2025
C6625,Alisha Bahri,Female,31,Suryapet,Nagaland,India,Wholesale,10-08-2023
C6626,Neelofar Chada,Female,130,Ghaziabad,Sikkim,India,Corporate,13-05-2025
C6627,Misha Yogi,Female,38,Katni,Assam,India,Wholesale,14-06-2023
C6628,Pari Manda,Female,56,Saharsa,Jharkhand,India,Wholesale,29-10-2023
C6629,Divij Chada,Female,20,Davanagere,Arunachal Pradesh,India,Corporate,22-06-2021
C6630,Amira Raj,Male,53,Anantapuram,Tamil Nadu,India,Corporate,05-04-2022
C6631,Pranay Desai,Male,33,Satna,Kerala,India,Wholesale,09-10-2023
C6632,Anvi Sarraf,Female,33,Bhopal,Sikkim,India,Corporate,16-05-2025
C6633,Lakshay Ramanathan,Female,59,Asansol,Bihar,India,Corporate,04-01-2023
C6634,Nirvaan Gole,Male,26,Purnia,Uttar Pradesh,India,Corporate,08-01-2021
C6635,Ahana  Johal,Male,61,Siwan,Andhra Pradesh,India,Corporate,02-04-2025
C6636,Vaibhav Dara,Female,37,Guntur,Manipur,India,Corporate,25-03-2022
C6637,Anvi Chadha,Male,39,Morena,West Bengal,India,Corporate,30-12-2022
C6638,Hiran Vasa,Male,65,Ambattur,Tripura,India,Corporate,14-12-2023
C6639,Dharmajan Anne,Male,18,Ratlam,Mizoram,India,Corporate,25-05-2022
C6640,Aarav Chaudhary,Female,27,Kavali,Punjab,India,Wholesale,13-11-2022
C6641,Samarth Gola,Male,36,Cuttack,Nagaland,India,Wholesale,02-01-2022
C6642,Ojas Soni,Female,25,Surendranagar Dudhrej,Chhattisgarh,India,Wholesale,17-11-2022
C6643,Anya Sur,Female,21,Ambarnath,Rajasthan,India,Wholesale,27-02-2023
C6644,Veer Wali,Female,61,Madurai,Odisha,India,Retail,02-10-2025
C6645,Shayak Manda,Female,59,Gaya,Assam,India,Retail,09-08-2025
C6646,,Female,63,Srinagar,Himachal Pradesh,India,Corporate,02-04-2021
C6647,Dishani Contractor,Female,62,Satara,Telangana,India,Retail,07-06-2021
C6648,Yakshit Chhabra,Female,63,Alappuzha,Bihar,India,Wholesale,01-03-2025
C6649,Renee Dhawan,Male,34,Nagercoil,Nagaland,India,Corporate,14-12-2025
C6650,Hazel Halder,Male,57,Chinsurah,Meghalaya,India,Retail,12-04-2022
C6651,Hunar Behl,Female,52,Noida,Himachal Pradesh,India,Wholesale,26-12-2021
C6652,Zain Ramachandran,Male,42,Udupi,Assam,India,Wholesale,09-03-2024
C6653,Shlok Kuruvilla,Male,54,Danapur,Meghalaya,India,Corporate,14-06-2021
C6654,Lavanya Bhavsar,Male,36,Raipur,Madhya Pradesh,India,Retail,21-09-2024
C6655,Hansh Koshy,Male,57,Alwar,Kerala,India,Retail,11-09-2022
C6656,Dharmajan Brahmbhatt,Female,58,Bhiwani,Maharashtra,India,Retail,07-10-2022
C6657,Ira Khanna,Male,24,Hubli–Dharwad,Odisha,India,Retail,03-11-2022
C6658,Piya Iyer,Male,57,Coimbatore,Gujarat,India,Retail,24-06-2022
C6659,Jivin Bhalla,Female,28,Maheshtala,Mizoram,India,Corporate,15-01-2024
C6660,Inaaya  Bali,Female,45,Ahmednagar,Manipur,India,Retail,14-10-2022
C6661,Dhanush Chaudhry,Male,41,Dhule,Sikkim,India,Wholesale,17-02-2022
C6662,Dhanush Lalla,Female,52,Coimbatore,Karnataka,India,Wholesale,22-08-2024
C6663,Rania Sankaran,Male,49,Madurai,Andhra Pradesh,India,Wholesale,04-04-2024
C6664,,Male,28,Kurnool,Nagaland,India,Retail,16-08-2024
C6665,Purab Ghose,Male,26,Dehradun,Rajasthan,India,Corporate,29-10-2021
C6666,Anaya Varghese,Female,65,Kochi,Jharkhand,India,Retail,14-07-2023
C6667,Uthkarsh Vyas,Male,23,Bhimavaram,Rajasthan,India,Corporate,04-04-2025
C6668,Farhan Divan,Female,25,Bhimavaram,Kerala,India,Retail,07-10-2022
C6669,Hazel Bahri,Female,31,Jehanabad,Maharashtra,India,Wholesale,21-03-2021
C6670,Ritvik Manda,Male,64,Junagadh,Tripura,India,Wholesale,12-06-2025
C6671,Biju Anand,Male,57,Tirunelveli,Uttarakhand,India,Retail,16-09-2023
C6672,Anika Chanda,Male,62,Anantapur,Chhattisgarh,India,Corporate,22-11-2025
C6673,Nakul Vora,Male,30,Hubli–Dharwad,Nagaland,India,Retail,16-03-2021
C6674,Dhanuk Krish,Female,19,Coimbatore,Bihar,India,Corporate,30-11-2021
C6675,Heer Batta,Female,48,Raebareli,Gujarat,India,Corporate,27-08-2021
C6676,Kashvi Sekhon,Male,52,Aurangabad,Goa,India,Corporate,14-08-2023
C6677,Ryan Edwin,Male,19,Begusarai,Telangana,India,Wholesale,09-07-2025
C6678,Zoya Bhatt,Female,65,Kollam,Uttar Pradesh,India,Retail,21-09-2021
C6679,Vaibhav Gara,Male,41,Jalgaon,Rajasthan,India,Retail,22-12-2022
C6680,Vritika Sinha,Male,53,Katni,Maharashtra,India,Wholesale,08-06-2021
C6681,Vardaniya Bora,Female,38,Mysore,Meghalaya,India,Corporate,24-04-2021
C6682,Anvi Lad,Male,27,Tadepalligudem,Chhattisgarh,India,Wholesale,26-01-2023
C6683,Riya Buch,Female,39,Darbhanga,Nagaland,India,Wholesale,05-06-2022
C6684,Nehmat Sood,Female,26,Kharagpur,Tripura,India,Retail,13-05-2025
C6685,Hridaan Dhawan,Female,26,Eluru,Meghalaya,India,Wholesale,06-09-2022
C6686,Shray Dhawan,Female,40,Avadi,Bihar,India,Retail,15-12-2024
C6687,Tejas Sinha,Male,19,Haridwar,Karnataka,India,Wholesale,22-03-2024
C6688,Hazel Dhaliwal,Male,28,Kakinada,Tripura,India,Corporate,13-07-2025
C6689,Shamik Dhingra,Female,61,Gangtok,Uttar Pradesh,India,Wholesale,01-06-2021
C6690,Charvi Bhakta,Female,48,Belgaum,West Bengal,India,Wholesale,22-05-2024
C6691,Shlok Sahni,Female,58,Patiala,Punjab,India,Wholesale,06-07-2025
C6692,Eva Wadhwa,Female,38,Junagadh,Goa,India,Retail,23-09-2025
C6693,Aaina Choudhry,Male,20,Tinsukia,Kerala,India,Retail,26-11-2022
C6694,Lagan Sha,Female,34,Hindupur,Andhra Pradesh,India,Wholesale,04-01-2025
C6695,Stuvan Ranganathan,Female,57,Delhi,Mizoram,India,Wholesale,22-01-2022
C6696,Raunak Jayaraman,Female,64,Madhyamgram,Haryana,India,Retail,04-07-2021
C6697,Adira Swamy,Female,25,Chapra,Haryana,India,Corporate,02-02-2021
C6698,Nitya Doctor,Female,55,South Dumdum,Andhra Pradesh,India,Wholesale,29-03-2025
C6699,Taimur Chahal,Female,55,Rourkela,Andhra Pradesh,India,Retail,12-02-2022
C6700,Shamik Tank,Female,20,Darbhanga,Maharashtra,India,Corporate,15-01-2022
C6701,Taran Chander,Female,55,Katni,Sikkim,India,Corporate,04-03-2023
C6702,Renee Lanka,Male,29,Etawah,Telangana,India,Wholesale,24-12-2023
C6703,Myra Loke,Female,32,Anand,Assam,India,Corporate,06-10-2022
C6704,Madhav Apte,Male,64,Medininagar,Odisha,India,Corporate,25-03-2021
C6705,Azad Walla,Female,18,Kolhapur,West Bengal,India,Wholesale,02-08-2025
C6706,Ivana Srivastava,Male,52,Vadodara,Meghalaya,India,Wholesale,01-05-2024
C6707,Romil Thakkar,Male,43,Morena,Mizoram,India,Corporate,26-11-2025
C6708,Ishita Deshmukh,Female,39,Jamalpur,Rajasthan,India,Corporate,23-01-2024
C6709,Anya Chawla,Male,12,Agra,Mizoram,India,Retail,21-02-2021
C6710,Nehmat Ramachandran,Female,22,Davanagere,Nagaland,India,Corporate,14-05-2023
C6711,Tara Babu,Male,64,Hosur,Assam,India,Retail,27-04-2024
C6712,Mishti Gokhale,Female,38,Gandhidham,Andhra Pradesh,India,Retail,27-05-2023
C6713,Ritvik Rajagopal,Male,32,Panihati,Odisha,India,Retail,18-03-2021
C6714,Kavya Bora,Male,27,Kochi,Nagaland,India,Retail,20-05-2021
C6715,Dishani Comar,Male,43,Darbhanga,Assam,India,Retail,09-03-2024
C6716,Biju Dua,Male,40,Lucknow,Madhya Pradesh,India,Wholesale,22-10-2021
C6717,Divyansh Ray,Male,50,Pallavaram,Arunachal Pradesh,India,Corporate,19-03-2025
C6718,Aarav Mangat,Male,38,Kamarhati,Uttarakhand,India,Wholesale,24-04-2023
C6719,Aarna Shanker,Male,60,Haridwar,Tripura,India,Wholesale,16-10-2021
C6720,Vritika Kade,Female,54,Shahjahanpur,Assam,India,Retail,27-07-2022
C6721,Dharmajan Lad,Female,21,Rajkot,Madhya Pradesh,India,Wholesale,27-02-2023
C6722,Zara Bhatti,Female,61,Mumbai,Himachal Pradesh,India,Wholesale,16-02-2024
C6723,Misha Lala,Female,56,Madhyamgram,Bihar,India,Wholesale,23-11-2024
C6724,Tushar Mane,Male,26,Guwahati,Tripura,India,Corporate,13-12-2021
C6725,Vaibhav Sengupta,Male,47,Rourkela,Chhattisgarh,India,Corporate,28-08-2024
C6726,Aarna Sur,Female,20,Coimbatore,Jharkhand,India,Wholesale,22-11-2021
C6727,Jivika D’Alia,Female,27,Farrukhabad,Karnataka,India,Corporate,23-10-2024
C6728,Bhamini Bahl,Female,33,Vadodara,Maharashtra,India,Wholesale,15-11-2022
C6729,Elakshi Cheema,Male,49,Siwan,Nagaland,India,Retail,30-03-2025
C6730,Yuvraj  Ramesh,Male,53,Latur,Gujarat,India,Corporate,23-11-2025
C6731,,Female,19,Sambalpur,Manipur,India,Corporate,10-11-2021
C6732,Samaira Dash,Male,61,Jalna,Karnataka,India,Wholesale,01-02-2025
C6733,Anvi Viswanathan,Male,61,Dindigul,Gujarat,India,Corporate,20-12-2023
C6734,Himmat Bansal,Male,24,Mango,Goa,India,Corporate,14-08-2024
C6735,Divij Saini,Male,36,Secunderabad,Uttar Pradesh,India,Corporate,16-04-2024
C6736,Manjari Kulkarni,Female,130,Tirupati,Nagaland,India,Wholesale,01-08-2022
C6737,Azad Ratta,Male,21,Madurai,Arunachal Pradesh,India,Corporate,07-09-2025
C6738,Aaina Dyal,Male,57,Gulbarga,Karnataka,India,Retail,02-01-2022
C6739,Rania Hans,Male,20,Dhanbad,Jharkhand,India,Wholesale,25-11-2023
C6740,Arnav Kota,Male,62,Baranagar,West Bengal,India,Corporate,20-07-2022
C6741,Sara Amble,Female,24,Mau,Nagaland,India,Retail,09-07-2021
C6742,Prerak Vora,Female,52,Rajpur Sonarpur,Odisha,India,Retail,27-12-2023
C6743,Miraan Warrior,Female,34,Sirsa,Sikkim,India,Retail,22-09-2022
C6744,Vidur Kohli,Female,38,Ajmer,Andhra Pradesh,India,Corporate,24-09-2021
C6745,Raunak Barman,Female,54,Surat,Tamil Nadu,India,Retail,08-08-2022
C6746,Nitya Dani,Female,12,Asansol,Arunachal Pradesh,India,Wholesale,02-02-2024
C6747,Divij Ghosh,Male,37,Chandrapur,Assam,India,Retail,12-05-2022
C6748,Ishita Sampath,Male,25,Malegaon,Assam,India,Wholesale,24-08-2021
C6749,Mamooty Aurora,Female,25,Karaikudi,Kerala,India,Corporate,03-04-2021
C6750,Lagan Sibal,Male,47,Proddatur,Sikkim,India,Corporate,06-07-2024
C6751,Anahita Sahni,Female,12,Mango,Uttar Pradesh,India,Retail,20-07-2023
C6752,Ehsaan Sachar,Female,53,Kirari Suleman Nagar,Uttar Pradesh,India,Retail,04-10-2024
C6753,Advika Sahota,Female,52,Ramgarh,Tripura,India,Wholesale,06-09-2023
C6754,Purab Dayal,Male,57,Navi Mumbai,Andhra Pradesh,India,Wholesale,21-10-2025
C6755,Nitya Basu,Male,21,Jamnagar,Haryana,India,Wholesale,26-11-2022
C6756,Mohanlal Swamy,Male,37,Siwan,Uttarakhand,India,Wholesale,11-01-2021
C6757,Hrishita Jayaraman,Female,24,Munger,Assam,India,Corporate,10-09-2025
C6758,Arnav Sampath,Male,36,Cuttack,Maharashtra,India,Corporate,26-01-2024
C6759,Tara Lad,Male,18,Nadiad,Tamil Nadu,India,Wholesale,01-06-2024
C6760,Ishita Sama,Female,40,Nizamabad,Odisha,India,Wholesale,13-04-2022
C6761,Onkar Kakar,Female,18,Thane,Goa,India,Retail,16-04-2021
C6762,Saira Toor,Female,28,Rajahmundry,Tripura,India,Corporate,14-04-2025
C6763,Faiyaz Gera,Male,24,Malda,Meghalaya,India,Corporate,13-07-2023
C6764,Nayantara Tiwari,Female,49,Amravati,Karnataka,India,Corporate,30-06-2021
C6765,Myra Singhal,Female,61,Dehradun,Mizoram,India,Wholesale,31-05-2021
C6766,Hrishita Kothari,Male,22,Bulandshahr,Arunachal Pradesh,India,Retail,03-02-2023
C6767,Riaan Ahluwalia,Male,57,Faridabad,Assam,India,Retail,20-06-2025
C6768,Zaina Bajaj,Female,58,Durg,Jharkhand,India,Corporate,24-11-2022
C6769,Sahil Kata,Male,50,Muzaffarnagar,Goa,India,Wholesale,20-09-2021
C6770,Saanvi Sidhu,Male,44,Shimoga,Haryana,India,Corporate,10-06-2021
C6771,Samar Gera,Male,51,Aurangabad,Mizoram,India,Wholesale,31-10-2024
C6772,Trisha Sarna,Female,54,Jamnagar,Goa,India,Corporate,06-06-2021
C6773,Zeeshan Guha,Female,36,Chennai,Nagaland,India,Wholesale,27-01-2024
C6774,Indrajit Dutt,Male,19,Sangli-Miraj & Kupwad,Rajasthan,India,Wholesale,28-02-2024
C6775,Farhan Kanda,Female,52,Aligarh,Maharashtra,India,Retail,19-01-2025
C6776,Vritika Dey,Male,41,Agra,West Bengal,India,Wholesale,13-09-2024
C6777,Heer Soni,Male,55,Dehradun,Tripura,India,Retail,29-12-2022
C6778,Zara Bava,Female,130,Secunderabad,Rajasthan,India,Wholesale,10-01-2021
C6779,Suhana Sami,Male,23,Panihati,Uttar Pradesh,India,Retail,13-10-2022
C6780,Akarsh Sha,Male,21,Khandwa,Andhra Pradesh,India,Corporate,23-02-2023
C6781,Tiya Gill,Female,37,Hapur,Sikkim,India,Retail,01-01-2022
C6782,Kartik Sule,Male,27,Ludhiana,Maharashtra,India,Corporate,07-09-2025
C6783,Rhea Soman,Male,56,Raurkela Industrial Township,Gujarat,India,Retail,19-09-2024
C6784,Taran Brar,Male,56,Silchar,Haryana,India,Retail,22-05-2025
C6785,Mannat Gour,Male,33,Tirupati,Meghalaya,India,Corporate,30-11-2023
C6786,Mahika Luthra,Female,38,Kochi,Andhra Pradesh,India,Retail,17-10-2025
C6787,Taran Vig,Male,57,Junagadh,Arunachal Pradesh,India,Retail,21-04-2025
C6788,Mehul Taneja,Female,40,Jammu,Chhattisgarh,India,Corporate,02-02-2024
C6789,Lakshit Banik,Female,65,Patiala,Karnataka,India,Corporate,24-03-2024
C6790,Taimur Samra,Female,37,Dewas,Tamil Nadu,India,Wholesale,24-05-2023
C6791,Dishani Dewan,Male,130,Nanded,Punjab,India,Retail,20-09-2022
C6792,Jayant Kata,Female,58,Pimpri-Chinchwad,Tripura,India,Retail,06-05-2021
C6793,Faiyaz Lala,Female,36,Nagpur,Maharashtra,India,Retail,01-02-2021
C6794,Anika Ratta,Female,24,Khammam,Arunachal Pradesh,India,Corporate,11-03-2021
C6795,Yakshit Bali,Male,58,Kurnool,Tripura,India,Retail,08-10-2021
C6796,Pranay Lalla,Male,18,Vadodara,Himachal Pradesh,India,Wholesale,03-03-2023
C6797,Amani Balasubramanian,Male,24,Jamalpur,Mizoram,India,Wholesale,21-05-2021
C6798,Biju Shenoy,Female,41,Nadiad,Haryana,India,Wholesale,22-08-2024
C6799,Azad Grover,Female,24,Firozabad,Tripura,India,Wholesale,31-03-2023
C6800,Ivana Dave,Female,24,North Dumdum,Arunachal Pradesh,India,Wholesale,23-04-2023
C6801,Pari Kohli,Female,31,Alappuzha,Telangana,India,Corporate,03-05-2025
C6802,Tanya Lal,Female,50,Buxar,Jharkhand,India,Corporate,27-12-2022
C6803,Umang Goel,Male,37,Ambarnath,Telangana,India,Corporate,23-02-2024
C6804,Indranil Sridhar,Female,35,Hyderabad,Uttar Pradesh,India,Retail,02-04-2021
C6805,Jivin Bandi,Female,59,Bhind,Goa,India,Retail,11-05-2023
C6806,Akarsh Taneja,Female,26,Pali,Telangana,India,Corporate,16-10-2025
C6807,Kanav Gara,Male,22,Bhilwara,Manipur,India,Wholesale,22-09-2021
C6808,Anya Chada,Male,54,Nagpur,Rajasthan,India,Retail,17-06-2021
C6809,Jivin Ramanathan,Male,28,Fatehpur,Goa,India,Retail,05-09-2022
C6810,Bhamini Tella,Female,19,Bareilly,Punjab,India,Wholesale,28-06-2024
C6811,Diya Varghese,Female,34,Bhatpara,Andhra Pradesh,India,Wholesale,17-11-2024
C6812,Vivaan Deshpande,Male,55,Jabalpur,Arunachal Pradesh,India,Corporate,05-07-2025
C6813,Nitya Luthra,Male,52,Tirupati,Tripura,India,Wholesale,17-01-2025
C6814,Jivin Sahni,Female,34,Begusarai,Arunachal Pradesh,India,Corporate,11-04-2022
C6815,Vardaniya Bhavsar,Female,56,Sikar,Sikkim,India,Retail,26-04-2024
C6816,Mannat Singh,Female,53,Vijayanagaram,Maharashtra,India,Corporate,03-01-2025
C6817,Hansh Kari,Male,65,Bidar,Madhya Pradesh,India,Wholesale,27-05-2024
C6818,Adira Kari,Female,36,Dharmavaram,Nagaland,India,Corporate,17-02-2025
C6819,Kartik Yadav,Male,41,Sonipat,Nagaland,India,Retail,14-11-2021
C6820,Saanvi Chakraborty,Male,39,Sonipat,Uttar Pradesh,India,Retail,14-09-2022
C6821,Prerak Dyal,Female,32,Barasat,Punjab,India,Corporate,18-05-2024
C6822,Ayesha Kulkarni,Female,58,Gangtok,Uttarakhand,India,Wholesale,29-10-2021
C6823,Hunar Sunder,Male,29,Sagar,Haryana,India,Retail,14-06-2023
C6824,Rati Dhar,Male,25,Guntakal,Andhra Pradesh,India,Wholesale,17-06-2025
C6825,Ryan Karpe,Female,35,Bulandshahr,Arunachal Pradesh,India,Wholesale,14-01-2022
C6826,Amira Ahluwalia,Female,12,Varanasi,Sikkim,India,Corporate,04-07-2025
C6827,Shamik Sathe,Male,35,Durg,Assam,India,Corporate,24-06-2022
C6828,Amani Gokhale,Female,55,Giridih,Tripura,India,Retail,30-07-2025
C6829,Sara Ray,Male,12,Erode,Manipur,India,Corporate,26-12-2025
C6830,Adah Ram,Male,40,Patna,Haryana,India,Wholesale,31-10-2023
C6831,Romil Kant,Female,39,Agartala,Tripura,India,Wholesale,12-06-2022
C6832,Dhanuk Konda,Female,28,Tumkur,Jharkhand,India,Retail,27-09-2022
C6833,Ehsaan D’Alia,Male,42,Panipat,Telangana,India,Corporate,20-01-2025
C6834,Himmat Bobal,Female,63,Uluberia,Maharashtra,India,Corporate,05-11-2024
C6835,Onkar Ganesh,Male,43,Mangalore,Maharashtra,India,Corporate,07-08-2022
C6836,Stuvan Saxena,Male,18,Mango,Tripura,India,Wholesale,16-04-2024
C6837,Lakshay Gulati,Male,60,Hosur,Jharkhand,India,Retail,02-04-2021
C6838,Aaryahi Sampath,Female,24,Kochi,Assam,India,Retail,10-09-2021
C6839,Yasmin Mallick,Male,55,Junagadh,Goa,India,Corporate,08-06-2025
C6840,Riya Sangha,Male,46,Sultan Pur Majra,Goa,India,Wholesale,18-09-2021
C6841,Adah Grover,Male,57,Bhind,Jharkhand,India,Wholesale,03-12-2022
C6842,Mahika Hari,Male,50,Visakhapatnam,West Bengal,India,Corporate,05-07-2025
C6843,Riya Khanna,Female,46,Anantapur,Manipur,India,Corporate,18-04-2023
C6844,Divyansh Sharma,Female,44,Ranchi,Meghalaya,India,Wholesale,24-10-2024
C6845,Kimaya Sinha,Female,42,Anantapuram,Assam,India,Wholesale,04-06-2022
C6846,Aarav Bath,Male,65,Coimbatore,Kerala,India,Wholesale,15-02-2023
C6847,Piya Baria,Female,51,Kulti,Andhra Pradesh,India,Retail,17-09-2021
C6848,Bhamini Kala,Female,52,Kamarhati,Punjab,India,Wholesale,11-10-2021
C6849,Hazel Malhotra,Male,40,Fatehpur,Maharashtra,India,Corporate,05-12-2021
C6850,Ahana  Rao,Male,19,Lucknow,Manipur,India,Retail,22-07-2025
C6851,Shanaya Ghose,Male,47,Ranchi,Madhya Pradesh,India,Wholesale,14-03-2025
C6852,,Female,25,Gopalpur,Tripura,India,Wholesale,13-09-2021
C6853,Ivana Sami,Female,65,Hyderabad,Chhattisgarh,India,Wholesale,28-01-2023
C6854,Dhanuk Taneja,Male,24,Jabalpur,Jharkhand,India,Wholesale,14-11-2023
C6855,Arhaan Cheema,Female,48,Morbi,Tripura,India,Retail,06-05-2022
C6856,Shray Rama,Female,49,Bokaro,Tamil Nadu,India,Wholesale,05-02-2021
C6857,Mishti Chana,Male,38,Muzaffarnagar,Assam,India,Wholesale,15-04-2023
C6858,Zeeshan Halder,Male,34,Raurkela Industrial Township,Arunachal Pradesh,India,Corporate,11-02-2023
C6859,Jhanvi Bajwa,Female,60,Kirari Suleman Nagar,Madhya Pradesh,India,Retail,17-11-2024
C6860,,Female,25,Malegaon,Himachal Pradesh,India,Wholesale,07-12-2021
